id,arrival,service time start,service time end,total delay,Service time,queue time
1,8.863618929399033,8.863618929399033,11.519517095642147,2.655898166243115,2.655898166243115,0.0
2,11.767399076279757,11.767399076279757,15.820519267605683,4.053120191325925,4.053120191325925,0.0
3,15.1666336715365,15.820519267605683,19.274694372794478,4.108060701257978,3.454175105188796,0.6538855960691823
4,18.7076267749103,19.274694372794478,19.80244116940817,1.0948143944978712,0.527746796613692,0.5670675978841793
5,19.597904928579432,19.80244116940817,20.768949144475624,1.1710442158961913,0.9665079750674538,0.20453624082873745
6,25.06059081422181,25.06059081422181,83.02127325785457,57.96068244363276,57.96068244363276,0.0
7,28.3144894779475,83.02127325785457,84.59217973357333,56.27769025562583,1.5709064757187554,54.70678377990707
8,28.815848221062165,84.59217973357333,99.8273940541364,71.01154583307424,15.23521432056308,55.77633151251116
9,29.81752984697884,99.8273940541364,105.29340398489425,75.47587413791541,5.466009930757852,70.00986420715756
10,30.37067469669533,105.29340398489425,120.43447807446489,90.06380337776956,15.141074089570632,74.92272928819892
11,40.36868513629442,120.43447807446489,157.86901749528232,117.5003323589879,37.43453942081743,80.06579293817047
12,40.82653194758862,157.86901749528232,164.0113040477385,123.18477210014987,6.142286552456164,117.0424855476937
13,46.04219137757351,164.0113040477385,178.62115721215372,132.5789658345802,14.609853164415215,117.96911267016498
14,48.14968299726769,178.62115721215372,194.04541065540914,145.89572765814145,15.424253443255417,130.47147421488603
15,53.07697913848145,194.04541065540914,202.83976560667983,149.76278646819839,8.79435495127069,140.9684315169277
16,58.936719802669536,202.83976560667983,260.25707462747454,201.320354824805,57.41730902079469,143.9030458040103
17,61.326085317278114,260.25707462747454,277.38154590817453,216.05546059089642,17.124471280700007,198.93098931019642
18,64.0300561786255,277.38154590817453,283.350206928122,219.3201507494965,5.968661019947474,213.35148972954903
19,82.5277302866649,283.350206928122,290.380588275996,207.85285798933106,7.0303813478739485,200.82247664145711
20,83.07997611537412,290.380588275996,328.241308157449,245.1613320420749,37.86071988145302,207.30061216062188
21,96.56140049919478,328.241308157449,330.4340877711533,233.8726872719585,2.1927796137043,231.67990765825422
22,112.71898475527267,330.4340877711533,332.9894325128382,220.2704477575655,2.5553447416848822,217.71510301588063
23,112.94285505950612,332.9894325128382,345.2625802722561,232.31972521275003,12.273147759417915,220.0465774533321
24,114.96937362493857,345.2625802722561,358.87495061165856,243.90557698672,13.612370339402437,230.29320664731756
25,126.83502290974388,358.87495061165856,367.216140895543,240.38111798579914,8.341190283884448,232.03992770191468
26,128.57881749673894,367.216140895543,372.70066826205743,244.1218507653185,5.484527366514431,238.63732339880406
27,131.06790427428172,372.70066826205743,373.8166306789468,242.7487264046651,1.11596241688936,241.63276398777572
28,131.61507350943594,373.8166306789468,375.80861184786573,244.19353833842982,1.99198116891895,242.20155716951086
29,132.34314537474447,375.80861184786573,380.7996955232667,248.4565501485222,4.991083675400936,243.46546647312127
30,137.26980863589273,380.7996955232667,386.5113876344166,249.24157899852392,5.711692111149965,243.52988688737395
31,142.363034621421,386.5113876344166,394.52911673149185,252.16608211007087,8.017729097075257,244.1483530129956
32,145.39279404179322,394.52911673149185,395.8669549012975,250.47416085950428,1.3378381698056379,249.13632268969863
33,151.3358490028221,395.8669549012975,408.20264941741107,256.86680041458897,12.335694516113566,244.5311058984754
34,155.52058435664424,408.20264941741107,410.35997664145293,254.83939228480867,2.157327224041842,252.68206506076683
35,159.2685844685916,410.35997664145293,411.09025447113714,251.82167000254552,0.7302778296841864,251.09139217286133
36,165.1970335428251,411.09025447113714,421.0813064662054,255.88427292338028,9.991051995068245,245.89322092831205
37,165.56343928326365,421.0813064662054,423.54818377538413,257.9847444921205,2.46687730917876,255.51786718294173
38,182.68427883820232,423.54818377538413,436.90829822580076,254.22401938759842,13.360114450416605,240.86390493718181
39,187.79447879552228,436.90829822580076,442.7540185050797,254.95953970955748,5.8457202792789795,249.11381943027848
40,191.07830688049302,442.7540185050797,461.6254759508857,270.54716907039267,18.871457445805955,251.6757116245867
41,192.96534695485937,461.6254759508857,484.1387178141407,291.1733708592813,22.51324186325502,268.6601289960263
42,196.3321862736912,484.1387178141407,503.7206620269252,307.388475753234,19.581944212784517,287.8065315404495
43,199.04987785982226,503.7206620269252,505.5062151905067,306.45633733068445,1.7855531635814719,304.67078416710297
44,204.60329986971107,505.5062151905067,507.9047860824761,303.30148621276504,2.398570891969409,300.9029153207956
45,211.49163704777035,507.9047860824761,518.3224001991642,306.83076315139385,10.417614116688148,296.4131490347057
46,212.25542580593924,518.3224001991642,522.8165948649818,310.5611690590426,4.494194665817577,306.066974393225
47,217.32507501419454,522.8165948649818,523.2576164127388,305.9325413985442,0.44102154775698416,305.4915198507872
48,217.65435344897503,523.2576164127388,523.6886773255811,306.0343238766061,0.4310609128422985,305.60326296376377
49,221.3020195307615,523.6886773255811,530.6495919796995,309.34757244893797,6.960914654118355,302.3866577948196
50,224.24152272957184,530.6495919796995,542.3116004128115,318.0700776832397,11.662008433111996,306.40806925012765
51,225.7970567459094,542.3116004128115,543.4210091691243,317.6239524232149,1.1094087563128372,316.51454366690206
52,228.80129053092475,543.4210091691243,549.5965482711212,320.79525774019635,6.175539101996801,314.6197186381996
53,229.2909728838755,549.5965482711212,559.8472389432249,330.5562660593493,10.250690672103657,320.30557538724565
54,255.709072538794,559.8472389432249,562.9532120608794,307.24413952208545,3.1059731176545817,304.1381664044309
55,256.36607261228437,562.9532120608794,567.7462335079817,311.38016089569743,4.793021447102352,306.58713944859505
56,257.2617790478259,567.7462335079817,581.6836592654221,324.42188021759625,13.937425757440382,310.48445446015586
57,261.79575755856547,581.6836592654221,584.5286498167303,322.73289225816484,2.8449905513082006,319.8879017068566
58,268.4459576405517,584.5286498167303,606.3582396539256,337.9122820133739,21.829589837195254,316.0826921761786
59,268.624204134182,606.3582396539256,608.058716172905,339.43451203872297,1.7004765189793802,337.7340355197436
60,271.9245811518171,608.058716172905,611.647732379658,339.7231512278409,3.589016206753082,336.13413502108784
61,273.265079479695,611.647732379658,624.6461210346441,351.3810415549492,12.998388654986147,338.38265289996303
62,276.0891796141682,624.6461210346441,641.6739730468045,365.5847934326363,17.027852012160363,348.55694142047594
63,276.891034818884,641.6739730468045,658.4285155955339,381.5374807766499,16.754542548729454,364.78293822792045
64,277.4074461262854,658.4285155955339,660.3440116804082,382.93656555412286,1.9154960848743607,381.0210694692485
65,278.1963624143876,660.3440116804082,665.2353944936401,387.0390320792526,4.891382813231907,382.14764926602066
66,281.03527042562314,665.2353944936401,674.7128582017004,393.6775877760773,9.4774637080603,384.200124068017
67,282.49481459572485,674.7128582017004,682.619287432385,400.1244728366602,7.906429230684552,392.2180436059756
68,287.8805993947675,682.619287432385,697.5294442780137,409.64884488324617,14.91015684562866,394.7386880376175
69,289.7567464107294,697.5294442780137,700.5987899214512,410.84204351072174,3.0693456434374786,407.77269786728425
70,300.51854893648874,700.5987899214512,715.4080647229392,414.8895157864505,14.809274801488051,400.0802409849624
71,304.4568315369579,715.4080647229392,740.3112575124744,435.85442597551645,24.90319278953515,410.9512331859813
72,307.0302799417776,740.3112575124744,786.9327881023257,479.9025081605481,46.621530589851304,433.2809775706968
73,309.564438066427,786.9327881023257,787.7513232073452,478.1868851409182,0.8185351050194393,477.36835003589874
74,311.3794700068418,787.7513232073452,797.8751425925119,486.4956725856701,10.123819385166732,476.3718532005034
75,311.49679219236816,797.8751425925119,831.3977533898832,519.900961197515,33.52261079737131,486.37835040014374
76,313.69524089568444,831.3977533898832,839.16024026634,525.4649993706556,7.762486876456802,517.7025124941988
77,314.1123630698429,839.16024026634,839.6285459507275,525.5161828808846,0.46830568438742126,525.0478771964971
78,323.6313728449562,839.6285459507275,851.6906536138149,528.0592807688587,12.062107663087481,515.9971731057713
79,329.1702591362297,851.6906536138149,855.6090332051093,526.4387740688796,3.9183795912943817,522.5203944775852
80,343.0212392311118,855.6090332051093,864.3747360017117,521.3534967705999,8.765702796602358,512.5877939739976
81,346.0773675179833,864.3747360017117,879.0827376603189,533.0053701423357,14.708001658607312,518.2973684837284
82,350.36550658741965,879.0827376603189,896.4232636541468,546.0577570667272,17.34052599382788,528.7172310728993
83,358.1724097678311,896.4232636541468,925.3111167142098,567.1387069463788,28.887853060063023,538.2508538863158
84,359.98381830849405,925.3111167142098,937.6658578203688,577.6820395118748,12.354741106159086,565.3272984057157
85,362.5878542812643,937.6658578203688,945.1960590699834,582.6082047887191,7.5302012496146284,575.0780035391045
86,363.72195982577625,945.1960590699834,953.1442117719171,589.4222519461408,7.948152701933583,581.4740992442072
87,365.03468432986017,953.1442117719171,967.1704378729344,602.1357535430742,14.026226101017313,588.1095274420569
88,367.1105649501042,967.1704378729344,973.7076262174177,606.5970612673135,6.5371883444832735,600.0598729228302
89,379.58343982922685,973.7076262174177,975.2387584080174,595.6553185787905,1.5311321905996707,594.1241863881908
